tweet,tweet URL,author id,created at
"Governo Bolsonaro proíbe empresas de demitir funcionários não vacinados contra covid-19
https://t.co/PuOLiUojNH",https://twitter.com/user/status/1455298651761295362,142835897,2021-11-01T22:20:11.000Z
"Este Natal e este ano novo era suposto ser passado a trabalhar no hospital, mas o covid adiou-me os planos todos",https://twitter.com/user/status/1455298656047976449,1445136163241660427,2021-11-01T22:20:12.000Z
Não mas e a pandemia,https://twitter.com/user/status/1455298660145811457,2171538863,2021-11-01T22:20:13.000Z
"@slpng_giants_pt @kerlenrs Acho que poder demitir por causa de vacina é perigoso para todos trabalhadores, pois poderá abrir precedentes para demissões por justa causa em outras situações. Facilitar demissão por justa causa só é bom para o empregador.",https://twitter.com/user/status/1455298659348881413,292520054,2021-11-01T22:20:13.000Z
"Crônica extra no blogue, um comentário sobre a nova normalidade: Diário da Peste (L) - Nossa nova normalidade https://t.co/nrEFeF9LiL",https://twitter.com/user/status/1455298662603571201,86470844,2021-11-01T22:20:13.000Z
"@ThaisRibeirode6 @profeborto NUNCA OUVE , APENAS AGORA AS PESSOAS ESTÃO MORRENDO REGISTRADAS NORMALMENTE , NA PANDEMIA NINGUEM MORREU DE INFARTE E DE OUTRAS DOENÇAS INFECCIOSAS , AGORA QUE A VACINA VIROU BALA JUQUINHA E AS MÁSCARAS VIRARAM COTIDIANO DOS FRACOS O EXPERIMENTO PODE RECUAR POR ENQUANTO.........",https://twitter.com/user/status/1455298667754180613,737376762322161664,2021-11-01T22:20:15.000Z
@_icorrea @RenataMezzarano @rmbrm87 @onyxlorenzoni A vacina não impede mas diminui significativamente. Por isso a analogia com estar em uma sala contendo submetralhadoras e outra com pistolas.,https://twitter.com/user/status/1455298669654122497,86171893,2021-11-01T22:20:15.000Z
@vivimakonha era muleke fazendo piadinha com gente q faleceu de covid tipo Quero a saude dessa *foto da ygona*,https://twitter.com/user/status/1455298684896391175,984559843339067392,2021-11-01T22:20:19.000Z
"@marioadolfo Seguindo a tendência mundial de pandemia entre os não vacinados, como nos EUA.",https://twitter.com/user/status/1455298685701603329,2213083294,2021-11-01T22:20:19.000Z
"@Leo96814233 @MoyenneA @zehdeabreu Claro. Vc tem razão.finge ser de esquerda pq só os esquerdistas são  altruístas, pensa no pobre e como a Tábata não é nada disto, pq só vcs são, coloca uma máscara. Tábata é mais de esquerda que vc. O  que ela não quer é a revolução, pensa a longo prazo.",https://twitter.com/user/status/1455298688100749319,499110632,2021-11-01T22:20:20.000Z
"@gabluz o médico descobriu que é uma gripe forte e zero relação com o covid, que era a minha maior preocupação. obgd pelo apoio, ursa! &lt;3",https://twitter.com/user/status/1455298689883426819,1298723668533448706,2021-11-01T22:20:20.000Z
@AngelNar007 @costa_jansen Acho que agravou depois da hidroxicloriquina e ivermectina 😂😂😂😂😂😂😂,https://twitter.com/user/status/1455298690059587586,1139542181176324096,2021-11-01T22:20:20.000Z
"assim q tomar a vacina, depois de quanto tempo q já pode beber?",https://twitter.com/user/status/1455298695738667014,1340619659788374016,2021-11-01T22:20:21.000Z
"Levi tá resfriadinho e tá super enjoadinho, só quer saber de dormi no colo 🤦🏻‍♀️",https://twitter.com/user/status/1455298698427109385,746430247306829824,2021-11-01T22:20:22.000Z
"#sp2   Fico pensando Tramontina será que vão usar máscara nas baladas, shows e estádios de futebol? Fico na dúvida!",https://twitter.com/user/status/1455298697533743104,1336692158808657928,2021-11-01T22:20:22.000Z
"@blocampos @onyxlorenzoni @mpmissao21_1 O verdadeiro motivo porque a maioria do gado é contra o carnaval nem é por causa da pandemia mas sim porque ""é uma ofensa a Jesus"", ""é uma festa do demônio"" - ou seja, motivos religiosos mesmo.",https://twitter.com/user/status/1455298698934632450,1274004368795357186,2021-11-01T22:20:22.000Z
Por @fnakagawa: Proibição de comprovante de vacina deve parar na Justiça #CNNBrasil360 https://t.co/zpDx1QW77I,https://twitter.com/user/status/1455298698422988805,1181629051309572096,2021-11-01T22:20:22.000Z
"@ManoelA36806758 @jairbolsonaro Espera 2022 e vota na esquerda, a mesma que defende lockdown que tirou o emprego dos brasileiros.",https://twitter.com/user/status/1455298702407573511,911562527783387142,2021-11-01T22:20:23.000Z
"Cloroquina, ivermectina e 7 conto na gasolina! https://t.co/Qr0qFBOX9j",https://twitter.com/user/status/1455298703867191300,706913688750583808,2021-11-01T22:20:23.000Z
e os casos vao subir de novo https://t.co/4i4ILZIwSf,https://twitter.com/user/status/1455298718983413774,2865921595,2021-11-01T22:20:27.000Z
Continue usando máscara e evitando aglomerações #UseMascara https://t.co/J1h81wIHUS,https://twitter.com/user/status/1455298721445466119,1117080901555507201,2021-11-01T22:20:27.000Z
